Date,Season,Month,WY,WYS,P301,P303,P304,D102,P300,B201,B203,B204,T003,B200
6/18/2016,3,6,2016,201603,0.1403,0.1287,0.1967,0.1808,0.1396,0.328,0.940,1.119,0.520,0.9839
6/19/2016,3,6,2016,201603,0.1605,0.1275,0.1894,0.1742,0.1342,0.303,0.874,1.061,0.499,0.9191
6/20/2016,3,6,2016,201603,0.1666,0.1239,0.1771,0.1674,0.1249,0.280,0.824,1.012,0.479,0.8642
6/21/2016,3,6,2016,201603,0.1687,0.1204,0.1743,0.1642,0.1200,0.270,0.792,0.983,0.468,0.8338
6/22/2016,3,6,2016,201603,0.1636,0.1176,0.1695,0.1624,0.1154,0.261,0.761,0.955,0.457,0.8029
6/23/2016,3,6,2016,201603,0.1225,0.1131,0.1623,0.1564,0.1111,0.249,0.723,0.919,0.443,0.7616
6/24/2016,3,6,2016,201603,0.0971,0.1103,0.1571,0.1503,0.1089,0.248,0.705,0.897,0.435,0.7305
6/25/2016,3,6,2016,201603,0.1055,0.1082,0.1580,0.1488,0.1075,0.244,0.678,0.871,0.427,0.7036
6/26/2016,3,6,2016,201603,0.1081,0.1052,0.1538,0.1428,0.1030,0.231,0.634,0.830,0.410,0.6644
6/27/2016,3,6,2016,201603,0.1095,0.1011,0.1473,0.1355,0.0970,0.221,0.604,0.796,0.398,0.6314
6/28/2016,3,6,2016,201603,0.1143,0.0960,0.1439,0.1305,0.0932,0.300,0.696,0.818,0.390,0.7068
6/29/2016,3,6,2016,201603,0.1150,0.0928,0.1383,0.1270,0.0879,0.330,0.657,0.810,0.383,0.6913
6/30/2016,3,6,2016,201603,0.1083,0.0901,0.1336,0.1256,0.0837,0.250,0.571,0.744,0.372,0.5937
7/1/2016,4,7,2016,201604,0.1055,0.0878,0.1315,0.1227,0.0812,0.225,0.540,0.713,0.364,0.5563
7/2/2016,4,7,2016,201604,0.0926,0.0871,0.1302,0.1217,0.0788,0.212,0.521,0.687,0.356,0.5288
7/3/2016,4,7,2016,201604,0.0853,0.0875,0.1299,0.1209,0.0771,0.204,0.507,0.665,0.350,0.5099
7/4/2016,4,7,2016,201604,0.0768,0.0880,0.1304,0.1211,0.0759,0.201,0.495,0.650,0.346,0.4922
7/5/2016,4,7,2016,201604,0.0771,0.0871,0.1319,0.1192,0.0769,0.202,0.494,0.644,0.345,0.4857
7/6/2016,4,7,2016,201604,0.0680,0.0854,0.1281,0.1179,0.0723,0.197,0.470,0.622,0.335,0.4596
7/7/2016,4,7,2016,201604,0.0635,0.0847,0.1292,0.1163,0.0713,0.193,0.460,0.607,0.331,0.4438
7/8/2016,4,7,2016,201604,0.0666,0.0834,0.1303,0.1153,0.0730,0.194,0.461,0.600,0.330,0.4332
7/9/2016,4,7,2016,201604,0.0682,0.0819,0.1293,0.1138,0.0702,0.192,0.453,0.593,0.361,0.4207
7/10/2016,4,7,2016,201604,0.0621,0.0814,0.1300,0.1145,0.0702,0.193,0.458,0.593,0.398,0.4196
7/11/2016,4,7,2016,201604,0.0694,0.0792,0.1263,0.1105,0.0659,0.189,0.423,0.565,0.381,0.3903
7/12/2016,4,7,2016,201604,0.0728,0.0771,0.1237,0.1071,0.0638,0.182,0.405,0.543,0.371,0.3716
7/13/2016,4,7,2016,201604,0.0757,0.0747,0.1197,0.1035,0.0616,0.177,0.384,0.523,0.361,0.3535
7/14/2016,4,7,2016,201604,0.0823,0.0723,0.1173,0.0996,0.0589,0.167,0.359,0.501,0.340,0.3321
7/15/2016,4,7,2016,201604,0.0912,0.0686,0.1132,0.0971,0.0561,0.164,0.349,0.485,0.332,0.3211
7/16/2016,4,7,2016,201604,0.0870,0.0632,0.1099,0.0958,0.0539,0.160,0.335,0.472,0.325,0.3068
7/17/2016,4,7,2016,201604,0.0803,0.0586,0.1091,0.0956,0.0528,0.159,0.328,0.462,0.315,0.2957
7/18/2016,4,7,2016,201604,0.0677,0.0584,0.1097,0.0958,0.0518,0.158,0.318,0.454,0.306,0.2849
7/19/2016,4,7,2016,201604,0.0656,0.0591,0.1089,0.0943,0.0493,0.155,0.305,0.441,0.300,0.2745
7/20/2016,4,7,2016,201604,0.0764,0.0599,0.1084,0.0921,0.0479,0.152,0.291,0.426,0.294,0.2624
7/21/2016,4,7,2016,201604,0.0760,0.0587,0.1059,0.0890,0.0459,0.148,0.277,0.412,0.285,0.2491
7/22/2016,4,7,2016,201604,0.0655,0.0563,0.1021,0.0845,0.0433,0.154,0.262,0.399,0.275,0.2330
7/23/2016,4,7,2016,201604,0.0668,0.0543,0.0989,0.0823,0.0417,0.138,0.245,0.386,0.264,0.2205
7/24/2016,4,7,2016,201604,0.0723,0.0530,0.0959,0.0795,0.0394,0.134,0.227,0.371,0.253,0.2076
7/25/2016,4,7,2016,201604,0.0725,0.0508,0.0916,0.0775,0.0373,0.132,0.220,0.362,0.244,0.1994
7/26/2016,4,7,2016,201604,0.0766,0.0489,0.0888,0.0765,0.0338,0.136,0.212,0.351,0.238,0.1885
7/27/2016,4,7,2016,201604,0.0767,0.0479,0.0872,0.0737,0.0306,0.126,0.200,0.341,0.229,0.1796
7/28/2016,4,7,2016,201604,0.0782,0.0446,0.0860,0.0716,0.0314,0.125,0.194,0.332,0.221,0.1728
7/29/2016,4,7,2016,201604,0.0660,0.0431,0.0827,0.0683,0.0299,0.120,0.183,0.320,0.216,0.1638
7/30/2016,4,7,2016,201604,0.0465,0.0422,0.0796,0.0666,0.0280,0.117,0.175,0.312,0.211,0.1557
7/31/2016,4,7,2016,201604,0.0170,0.0416,0.0806,0.0679,0.0277,0.117,0.173,0.307,0.207,0.1528
8/1/2016,4,8,2016,201604,0.0096,0.0414,0.0800,0.0682,0.0276,0.117,0.168,0.302,0.206,0.1494
8/2/2016,4,8,2016,201604,0.0071,0.0402,0.0796,0.0663,0.0267,0.117,0.166,0.298,0.206,0.1472
8/3/2016,4,8,2016,201604,0.0060,0.0396,0.0771,0.0649,0.0255,0.115,0.159,0.291,0.199,0.1426
8/4/2016,4,8,2016,201604,0.0048,0.0388,0.0772,0.0648,0.0250,0.108,0.161,0.283,0.197,0.1549
8/5/2016,4,8,2016,201604,0.0021,0.0385,0.0765,0.0655,0.0245,0.090,0.154,0.265,0.181,0.1711
8/6/2016,4,8,2016,201604,0.0010,0.0384,0.0765,0.0652,0.0241,0.088,0.148,0.260,0.179,0.1641
8/7/2016,4,8,2016,201604,0.0002,0.0379,0.0759,0.0657,0.0238,0.089,0.148,0.255,0.178,0.1600
8/8/2016,4,8,2016,201604,0.0000,0.0374,0.0755,0.0635,0.0232,0.088,0.143,0.249,0.176,0.1560
8/9/2016,4,8,2016,201604,0.0000,0.0372,0.0739,0.0630,0.0226,0.088,0.136,0.246,0.173,0.1501
8/10/2016,4,8,2016,201604,0.0000,0.0368,0.0740,0.0630,0.0226,0.087,0.134,0.243,0.172,0.1534
8/11/2016,4,8,2016,201604,0.0000,0.0377,0.0729,0.0632,0.0218,0.086,0.128,0.237,0.169,0.1437
8/12/2016,4,8,2016,201604,0.0000,0.0358,0.0691,0.0591,0.0205,0.083,0.120,0.231,0.163,0.1371
8/13/2016,4,8,2016,201604,0.0000,0.0347,0.0723,0.0559,0.0197,0.082,0.117,0.227,0.161,0.1356
8/14/2016,4,8,2016,201604,0.0000,0.0333,0.0767,0.0525,0.0185,0.081,0.110,0.218,0.162,0.1292
8/15/2016,4,8,2016,201604,0.0000,0.0331,0.0741,0.0544,0.0179,0.080,0.105,0.213,0.162,0.1291
8/16/2016,4,8,2016,201604,0.0000,0.0329,0.0687,0.0556,0.0179,0.079,0.103,0.204,0.162,0.1155
8/17/2016,4,8,2016,201604,0.0000,0.0325,0.0635,0.0546,0.0176,0.079,0.098,0.189,0.162,0.1011
8/18/2016,4,8,2016,201604,0.0000,0.0316,0.0614,0.0525,0.0163,0.078,0.091,0.184,0.162,0.1050
8/19/2016,4,8,2016,201604,0.0000,0.0306,0.0602,0.0516,0.0158,0.077,0.085,0.180,0.162,0.1075
8/20/2016,4,8,2016,201604,0.0000,0.0303,0.0608,0.0534,0.0162,0.077,0.084,0.179,0.162,0.1080
8/21/2016,4,8,2016,201604,0.0000,0.0292,0.0618,0.0544,0.0164,0.080,0.091,0.179,0.162,0.1112
8/22/2016,4,8,2016,201604,0.0000,0.0277,0.0638,0.0553,0.0164,0.082,0.092,0.181,0.162,0.1125
8/23/2016,4,8,2016,201604,0.0000,0.0279,0.0644,0.0545,0.0168,0.084,0.099,0.178,0.162,0.1155
8/24/2016,4,8,2016,201604,0.0000,0.0276,0.0661,0.0523,0.0157,0.079,0.088,0.169,0.162,0.1100
8/25/2016,4,8,2016,201604,0.0000,0.0272,0.0604,0.0509,0.0150,0.076,0.079,0.162,0.162,0.1046
8/26/2016,4,8,2016,201604,0.0000,0.0269,0.0612,0.0520,0.0146,0.075,0.076,0.161,0.162,0.1030
8/27/2016,4,8,2016,201604,0.0000,0.0272,0.0629,0.0543,0.0153,0.077,0.077,0.158,0.149,0.1028
8/28/2016,4,8,2016,201604,0.0000,0.0268,0.0610,0.0520,0.0152,0.075,0.072,0.150,0.148,0.0986
8/29/2016,4,8,2016,201604,0.0000,0.0253,0.0606,0.0487,0.0138,0.071,0.066,0.143,0.144,0.0944
8/30/2016,4,8,2016,201604,0.0000,0.0251,0.0572,0.0484,0.0136,0.071,0.061,0.139,0.142,0.0916
8/31/2016,4,8,2016,201604,0.0000,0.0246,0.0554,0.0493,0.0132,0.068,0.059,0.141,0.139,0.0917
9/1/2016,4,9,2016,201604,0.0000,0.0244,0.0570,0.0517,0.0143,0.066,0.059,0.152,0.138,0.0942
9/2/2016,4,9,2016,201604,0.0000,0.0251,0.0584,0.0526,0.0140,0.069,0.062,0.154,0.141,0.0970
9/3/2016,4,9,2016,201604,0.0000,0.0251,0.0605,0.0533,0.0145,0.074,0.070,0.160,0.145,0.1027
9/4/2016,4,9,2016,201604,0.0000,0.0259,0.0636,0.0574,0.0157,0.078,0.084,0.163,0.148,0.1084
9/5/2016,4,9,2016,201604,0.0000,0.0266,0.0648,0.0571,0.0167,0.077,0.083,0.159,0.147,0.1069
9/6/2016,4,9,2016,201604,0.0000,0.0256,0.0624,0.0527,0.0172,0.073,0.073,0.150,0.141,0.1004
9/7/2016,4,9,2016,201604,0.0000,0.0243,0.0592,0.0486,0.0149,0.069,0.062,0.143,0.137,0.0948
9/8/2016,4,9,2016,201604,0.0000,0.0243,0.0575,0.0468,0.0127,0.068,0.057,0.140,0.135,0.0925
9/9/2016,4,9,2016,201604,0.0000,0.0246,0.0583,0.0445,0.0128,0.068,0.056,0.138,0.134,0.0918
9/10/2016,4,9,2016,201604,0.0000,0.0241,0.0579,0.0444,0.0132,0.067,0.055,0.134,0.130,0.0900
9/11/2016,4,9,2016,201604,0.0000,0.0244,0.0578,0.0461,0.0155,0.069,0.056,0.136,0.134,0.0910
9/12/2016,4,9,2016,201604,0.0000,0.0247,0.0586,0.0547,0.0157,0.066,0.060,0.137,0.140,0.0923
9/13/2016,4,9,2016,201604,0.0000,0.0285,0.0676,0.0608,0.0234,0.073,0.073,0.149,0.146,0.1009
9/14/2016,4,9,2016,201604,0.0000,0.0295,0.0696,0.0566,0.0208,0.081,0.082,0.148,0.145,0.1073
9/15/2016,4,9,2016,201604,0.0000,0.0276,0.0673,0.0482,0.0165,0.076,0.070,0.139,0.139,0.1006
9/16/2016,4,9,2016,201604,0.0000,0.0262,0.0646,0.0430,0.0147,0.073,0.064,0.132,0.136,0.0952
9/17/2016,4,9,2016,201604,0.0000,0.0237,0.0614,0.0395,0.0135,0.070,0.058,0.125,0.132,0.0906
9/18/2016,4,9,2016,201604,0.0000,0.0225,0.0588,0.0362,0.0124,0.068,0.054,0.121,0.129,0.0877
9/19/2016,4,9,2016,201604,0.0000,0.0221,0.0555,0.0325,0.0112,0.066,0.052,0.116,0.127,0.0824
9/20/2016,4,9,2016,201604,0.0000,0.0231,0.0575,0.0365,0.0115,0.065,0.051,0.118,0.128,0.0851
9/21/2016,4,9,2016,201604,0.0000,0.0248,0.0657,0.0440,0.0149,0.076,0.055,0.128,0.135,0.0916
9/22/2016,4,9,2016,201604,0.0000,0.0271,0.0697,0.0488,0.0198,0.081,0.077,0.136,0.142,0.1034
9/23/2016,4,9,2016,201604,0.0000,0.0283,0.0701,0.0498,0.0203,0.082,0.085,0.140,0.145,0.1108
9/24/2016,4,9,2016,201604,0.0000,0.0275,0.0689,0.0462,0.0204,0.081,0.080,0.133,0.143,0.1081
9/25/2016,4,9,2016,201604,0.0000,0.0253,0.0626,0.0366,0.0180,0.075,0.065,0.122,0.134,0.0985
9/26/2016,4,9,2016,201604,0.0000,0.0240,0.0603,0.0367,0.0163,0.071,0.057,0.118,0.130,0.0941
9/27/2016,4,9,2016,201604,0.0000,0.0233,0.0594,0.0371,0.0142,0.070,0.054,0.114,0.129,0.0923
9/28/2016,4,9,2016,201604,0.0000,0.0231,0.0589,0.0367,0.0144,0.073,0.053,0.113,0.127,0.0872
9/29/2016,4,9,2016,201604,0.0000,0.0231,0.0592,0.0370,0.0149,0.072,0.054,0.114,0.147,0.0829
9/30/2016,4,9,2016,201604,0.0000,0.0229,0.0604,0.0380,0.0146,0.072,0.055,0.114,0.150,0.0838
10/01/2016,1,10,2017,201701,0.0000,0.0246,0.0639,0.0455,0.0178,0.074,0.059,0.116,0.152,0.1068
10/02/2016,1,10,2017,201701,0.0000,0.0263,0.0692,0.0513,0.0194,0.079,0.067,0.125,0.155,0.1118
10/03/2016,1,10,2017,201701,0.0000,0.0276,0.0753,0.0553,0.0222,0.088,0.090,0.136,0.173,0.1257
10/04/2016,1,10,2017,201701,0.0000,0.0292,0.0800,0.0523,0.0246,0.092,0.094,0.136,0.183,0.1342
10/05/2016,1,10,2017,201701,0.0000,0.0284,0.0804,0.0496,0.0253,0.091,0.089,0.134,0.171,0.1294
10/06/2016,1,10,2017,201701,0.0000,0.0273,0.0786,0.0474,0.0232,0.091,0.088,0.132,0.144,0.1302
10/07/2016,1,10,2017,201701,0.0000,0.0246,0.0747,0.0421,0.0204,0.086,0.078,0.124,0.138,0.1219
10/08/2016,1,10,2017,201701,0.0000,0.0233,0.0698,0.0397,0.0179,0.083,0.069,0.117,0.133,0.1145
10/09/2016,1,10,2017,201701,0.0000,0.0221,0.0667,0.0387,0.0165,0.081,0.064,0.113,0.130,0.1113
10/10/2016,1,10,2017,201701,0.0000,0.0221,0.0652,0.0415,0.0169,0.080,0.063,0.111,0.129,0.1106
10/11/2016,1,10,2017,201701,0.0000,0.0221,0.0662,0.0456,0.0172,0.080,0.062,0.111,0.128,0.1102
10/12/2016,1,10,2017,201701,0.0000,0.0227,0.0695,0.0522,0.0169,0.081,0.063,0.110,0.129,0.1117
10/13/2016,1,10,2017,201701,0.0000,0.0237,0.0631,0.0483,0.0169,0.067,0.059,0.106,0.126,0.1054
10/14/2016,1,10,2017,201701,0.0000,0.0210,0.0561,0.0428,0.0157,0.045,0.057,0.105,0.125,0.0963
10/15/2016,1,10,2017,201701,0.0000,0.0193,0.0651,0.0496,0.0163,0.051,0.065,0.113,0.131,0.0996
10/16/2016,1,10,2017,201701,0.0001,0.0628,0.1838,0.0951,0.0409,0.151,0.152,0.202,0.202,0.1694
10/17/2016,1,10,2017,201701,0.0000,0.0639,0.3163,0.0995,0.0951,0.224,0.425,0.348,0.379,0.4028
10/18/2016,1,10,2017,201701,0.0000,0.0353,0.1780,0.0662,0.0357,0.090,0.154,0.173,0.203,0.1587
10/19/2016,1,10,2017,201701,0.0000,0.0346,0.1942,0.0631,0.0317,0.093,0.124,0.153,0.177,0.1377
10/20/2016,1,10,2017,201701,0.0000,0.0312,0.2108,0.0615,0.0275,0.129,0.107,0.139,0.161,0.1272
10/21/2016,1,10,2017,201701,0.0000,0.0305,0.2279,0.0679,0.0262,0.124,0.099,0.133,0.157,0.1212
10/22/2016,1,10,2017,201701,0.0000,0.0300,0.2455,0.0606,0.0258,0.123,0.097,0.129,0.155,0.1189
10/23/2016,1,10,2017,201701,0.0000,0.0295,0.2635,0.0586,0.0253,0.128,0.094,0.128,0.153,0.1181
10/24/2016,1,10,2017,201701,0.0000,0.0317,0.2819,0.0814,0.0338,0.182,0.150,0.157,0.183,0.1576
10/25/2016,1,10,2017,201701,0.0000,0.0345,0.3042,0.0762,0.0322,0.138,0.119,0.139,0.165,0.1308
10/26/2016,1,10,2017,201701,0.0000,0.0322,0.3375,0.0549,0.0400,0.131,0.107,0.132,0.160,0.1236
10/27/2016,1,10,2017,201701,0.0000,0.0314,0.3930,0.0672,0.0454,0.198,0.405,0.151,0.167,0.1528
10/28/2016,1,10,2017,201701,0.4514,0.1653,1.4800,0.3384,0.5408,1.439,2.586,1.660,1.206,2.1158
10/29/2016,1,10,2017,201701,0.1073,0.0490,0.4891,0.1118,0.1426,0.307,0.822,0.408,0.375,0.3988
10/30/2016,1,10,2017,201701,1.3379,0.2806,2.1844,1.3309,1.3391,3.258,5.195,3.183,1.935,4.2960
10/31/2016,1,10,2017,201701,0.3796,0.0819,0.6411,0.4034,0.3801,0.642,1.922,1.369,0.739,1.1622
11/01/2016,1,11,2017,201701,0.1511,0.0561,0.4378,0.1529,0.1711,0.338,0.985,0.692,0.435,0.5935
11/02/2016,1,11,2017,201701,0.0990,0.0504,0.3964,0.1143,0.1271,0.276,0.542,0.413,0.355,0.4386
11/03/2016,1,11,2017,201701,0.0700,0.0461,0.3895,0.0991,0.1056,0.238,0.419,0.351,0.310,0.3439
11/04/2016,1,11,2017,201701,0.0537,0.0435,0.3790,0.0930,0.0920,0.218,0.366,0.315,0.283,0.2799
11/05/2016,1,11,2017,201701,0.0459,0.0422,0.3835,0.0892,0.0879,0.205,0.338,0.295,0.269,0.2587
11/06/2016,1,11,2017,201701,0.0420,0.0415,0.3581,0.0891,0.0857,0.200,0.321,0.281,0.259,0.2427
11/07/2016,1,11,2017,201701,0.0381,0.0411,0.3657,0.0861,0.0908,0.194,0.302,0.265,0.249,0.2318
11/08/2016,1,11,2017,201701,0.0320,0.0404,0.3669,0.0821,0.0942,0.187,0.280,0.253,0.240,0.2170
11/09/2016,1,11,2017,201701,0.0277,0.0401,0.3634,0.0841,0.0907,0.182,0.267,0.245,0.233,0.2057
11/10/2016,1,11,2017,201701,0.0252,0.0381,0.3563,0.0827,0.0816,0.180,0.260,0.240,0.229,0.1978
11/11/2016,1,11,2017,201701,0.0232,0.0371,0.3439,0.0780,0.0743,0.178,0.252,0.232,0.226,0.1910
11/12/2016,1,11,2017,201701,0.0222,0.0375,0.3310,0.0781,0.0744,0.178,0.247,0.227,0.224,0.1863
11/13/2016,1,11,2017,201701,0.0206,0.0377,0.3278,0.0789,0.0726,0.174,0.238,0.220,0.219,0.1794
11/14/2016,1,11,2017,201701,0.0190,0.0369,0.3326,0.0780,0.0710,0.170,0.225,0.213,0.213,0.1730
11/15/2016,1,11,2017,201701,0.0185,0.0370,0.3298,0.0797,0.0697,0.169,0.216,0.207,0.210,0.1668
11/16/2016,1,11,2017,201701,0.0198,0.0395,0.3019,0.0861,0.0758,0.179,0.229,0.215,0.215,0.1734
11/17/2016,1,11,2017,201701,0.0270,0.0400,0.2784,0.0852,0.0744,0.180,0.236,0.214,0.217,0.1737
11/18/2016,1,11,2017,201701,0.0285,0.0393,0.3025,0.0841,0.0716,0.181,0.235,0.215,0.220,0.1758
11/19/2016,1,11,2017,201701,0.0280,0.0392,0.3228,0.0835,0.0735,0.190,0.234,0.217,0.221,0.1794
11/20/2016,1,11,2017,201701,0.0288,0.0388,0.3155,0.0831,0.0726,0.184,0.231,0.215,0.219,0.1764
11/21/2016,1,11,2017,201701,0.0316,0.0415,0.3354,0.0911,0.0852,0.240,0.261,0.236,0.244,0.2040
11/22/2016,1,11,2017,201701,0.0414,0.0407,0.2929,0.0888,0.0804,0.216,0.252,0.225,0.232,0.1923
11/23/2016,1,11,2017,201701,0.0419,0.0409,0.2813,0.0905,0.0818,0.217,0.252,0.223,0.231,0.1963
11/24/2016,1,11,2017,201701,0.0401,0.0399,0.2907,0.0859,0.0785,0.192,0.239,0.212,0.222,0.2156
11/25/2016,1,11,2017,201701,0.0359,0.0388,0.2965,0.0831,0.0745,0.183,0.229,0.207,0.221,0.2541
11/26/2016,1,11,2017,201701,0.0342,0.0401,0.2802,0.0879,0.0758,0.187,0.236,0.205,0.230,0.4904
11/27/2016,1,11,2017,201701,0.0529,0.0472,0.2785,0.1100,0.0888,0.226,0.596,0.191,0.249,3.8434
11/28/2016,1,11,2017,201701,0.0758,0.0479,0.3588,0.1145,0.1360,0.247,0.302,0.250,0.274,2.9261
11/29/2016,1,11,2017,201701,0.0932,0.0497,0.3280,0.1106,0.1516,0.250,0.279,0.237,0.258,0.5919
11/30/2016,1,11,2017,201701,0.0731,0.0466,0.3080,0.1062,0.1331,0.254,0.278,0.234,0.255,0.5140
12/01/2016,1,12,2017,201701,0.0723,0.0462,0.2884,0.1060,0.1235,0.255,0.279,0.233,0.256,0.5278
12/02/2016,1,12,2017,201701,0.0689,0.0455,0.2750,0.1038,0.1161,0.252,0.273,0.230,0.251,0.5666
12/03/2016,1,12,2017,201701,0.0672,0.0460,0.2892,0.1021,0.1106,0.273,0.304,0.241,0.272,0.4996
12/04/2016,1,12,2017,201701,0.0920,0.0498,0.3169,0.1127,0.1259,0.310,0.328,0.251,0.293,0.5357
12/05/2016,1,12,2017,201701,0.0968,0.0479,0.3074,0.1148,0.1327,0.300,0.314,0.247,0.284,0.5562
12/06/2016,1,12,2017,201701,0.0843,0.0459,0.2803,0.1107,0.1228,0.282,0.297,0.235,0.269,0.5950
12/07/2016,1,12,2017,201701,0.0725,0.0439,0.2535,0.1079,0.1027,0.253,0.278,0.231,0.255,0.5986
12/08/2016,1,12,2017,201701,0.3766,0.0952,0.8438,0.2699,0.4157,0.906,0.761,0.644,0.666,1.4923
12/09/2016,1,12,2017,201701,0.2868,0.0747,0.4799,0.2451,0.2841,0.506,0.615,0.431,0.469,0.9765
12/10/2016,1,12,2017,201701,0.3605,0.1423,0.8340,0.2429,0.3935,0.960,1.285,0.638,0.643,1.4399
12/11/2016,1,12,2017,201701,0.7032,0.1707,0.8664,0.6125,0.6495,1.199,2.562,1.121,1.018,2.4745
12/12/2016,1,12,2017,201701,0.3105,0.1023,0.4624,0.2620,0.2867,0.527,1.327,0.524,0.536,1.2303
12/13/2016,1,12,2017,201701,0.2515,0.1021,0.4164,0.1922,0.2238,0.482,0.987,0.473,0.486,1.0599
12/14/2016,1,12,2017,201701,0.2276,0.1114,0.3947,0.1651,0.1976,0.442,1.002,0.454,0.472,0.9994
12/15/2016,1,12,2017,201701,1.8095,0.5001,2.0499,1.5831,1.6958,3.628,6.752,3.585,3.473,6.1922
12/16/2016,1,12,2017,201701,8.0938,4.4327,4.7248,6.3099,6.4916,7.649,20.156,8.607,8.497,14.3414
12/17/2016,1,12,2017,201701,1.2690,0.4825,0.7158,1.2736,0.9772,1.156,4.760,1.898,2.171,4.0291
12/18/2016,1,12,2017,201701,0.8500,0.2619,0.4709,0.6928,0.5949,0.775,3.003,1.414,1.552,2.8815
12/19/2016,1,12,2017,201701,0.6931,0.2035,0.4345,0.3885,0.4624,0.641,2.314,1.213,1.273,2.2798
12/20/2016,1,12,2017,201701,0.6228,0.1749,0.4285,0.1921,0.3963,0.586,1.967,1.103,1.103,1.9439
12/21/2016,1,12,2017,201701,0.5673,0.1592,0.4566,0.2040,0.3561,0.540,1.734,1.014,0.977,1.7527
12/22/2016,1,12,2017,201701,0.5045,0.1463,0.4016,0.2616,0.3236,0.475,1.575,0.931,0.874,1.6540
12/23/2016,1,12,2017,201701,0.4768,0.1441,0.3799,0.3673,0.3454,1.262,1.476,0.896,0.833,2.2159
12/24/2016,1,12,2017,201701,0.4384,0.1320,0.4137,0.5285,0.3503,0.725,1.612,0.855,0.964,10.4835
12/25/2016,1,12,2017,201701,0.3776,0.1218,0.3442,0.5277,0.3081,0.463,1.996,0.815,0.726,4.8812
12/26/2016,1,12,2017,201701,0.4001,0.1138,0.3213,0.3843,0.3019,0.449,1.904,0.786,0.687,1.5847
12/27/2016,1,12,2017,201701,0.4258,0.1245,0.3630,0.2655,0.3348,0.493,1.812,0.788,0.719,1.4177
12/28/2016,1,12,2017,201701,0.4209,0.1415,0.3995,0.2143,0.3364,0.520,1.098,0.772,0.695,1.3538
12/29/2016,1,12,2017,201701,0.4265,0.1456,0.3986,0.1876,0.3246,0.509,1.057,0.753,0.667,1.3073
12/30/2016,1,12,2017,201701,0.4138,0.1538,0.3670,0.3203,0.3323,0.483,1.026,0.745,0.651,1.2741
12/31/2016,1,12,2017,201701,0.3898,0.1593,0.3578,0.4201,0.3241,0.448,1.029,0.722,0.628,1.2924
01/01/2017,2,1,2017,201702,0.3690,0.1522,0.3443,0.4647,0.3085,0.431,1.026,0.700,0.602,1.3167
01/02/2017,2,1,2017,201702,0.3192,0.1415,0.3108,0.5143,0.2912,0.398,1.046,0.676,0.574,1.3219
01/03/2017,2,1,2017,201702,0.2969,0.1346,0.3002,0.4238,0.2784,0.382,1.046,0.673,0.560,1.2466
01/04/2017,2,1,2017,201702,1.4822,0.7692,2.4553,2.8875,2.0130,5.321,3.774,0.931,0.698,13.6874
01/05/2017,2,1,2017,201702,4.3683,5.0785,3.2925,5.4319,5.5160,4.310,6.502,3.137,2.597,32.7849
01/06/2017,2,1,2017,201702,1.9989,1.3026,1.0857,2.0153,1.6663,1.408,3.044,2.098,1.314,3.5216
01/07/2017,2,1,2017,201702,13.6920,16.4354,8.0662,12.3573,14.4675,13.290,24.284,18.332,9.552,15.8675
01/08/2017,2,1,2017,201702,20.5084,19.2622,8.5612,11.6983,17.8600,20.995,34.515,16.419,15.619,20.7541
01/09/2017,2,1,2017,201702,36.5205,29.0618,12.3098,23.9596,31.7536,34.171,43.969,34.972,22.846,17.6587
01/10/2017,2,1,2017,201702,9.4533,6.2773,3.7201,8.9082,7.0296,6.654,12.698,12.781,8.661,5.3378
01/11/2017,2,1,2017,201702,21.0535,19.4420,7.7835,17.5500,19.9163,8.700,11.650,12.377,7.830,5.9090
01/12/2017,2,1,2017,201702,7.6162,4.6232,2.6425,7.2546,5.3766,4.389,8.332,9.294,5.715,4.0349
01/13/2017,2,1,2017,201702,6.2242,3.1458,2.0110,5.5708,3.7674,3.856,7.031,8.262,4.785,2.9497
01/14/2017,2,1,2017,201702,5.3923,2.6160,1.7424,4.4537,3.0787,3.193,6.369,7.499,4.301,2.4370
01/15/2017,2,1,2017,201702,4.8084,2.2247,1.5685,3.8170,2.7958,2.838,5.779,6.965,3.912,2.0957
01/16/2017,2,1,2017,201702,4.3545,1.9158,1.4209,3.3382,2.4416,2.537,5.248,6.513,3.575,1.8273
01/17/2017,2,1,2017,201702,3.9990,1.7024,1.2982,3.0405,2.1913,2.309,4.782,6.132,3.325,1.6041
01/18/2017,2,1,2017,201702,3.7899,1.6235,1.2991,3.2359,2.1922,2.112,4.499,5.879,3.197,1.4583
01/19/2017,2,1,2017,201702,3.6284,1.9476,1.3940,6.2329,2.7637,1.890,4.336,4.705,3.195,2.8377
01/20/2017,2,1,2017,201702,3.6892,1.6901,1.2779,4.0377,2.3134,2.021,4.223,5.611,2.893,4.3814
01/21/2017,2,1,2017,201702,3.4646,1.4252,1.2172,3.5915,2.0111,1.924,4.122,5.262,2.861,5.9441
01/22/2017,2,1,2017,201702,5.8102,4.0673,2.5333,6.9655,5.2823,2.473,4.600,6.012,3.361,2.4782
01/23/2017,2,1,2017,201702,5.7014,3.9312,2.0821,6.2420,4.3415,2.312,4.715,6.911,4.499,9.3823
01/24/2017,2,1,2017,201702,4.5985,2.4166,1.6564,4.7220,2.9052,2.152,4.183,6.446,2.839,23.5499
